title,description
Turkcell Faturalı Hat Ücret Artışı Ve İnternet Paket Sorunu,"Turkcell mobil internetim o kadar kötü ki arama motoru üzerinden bir şey dahi arayamaz hale geldim. Hiçbir yere girmiyor, dakikalarca sayfalar yüklensin diye bekliyorum. Onu da geçtim hiçbir şey yapmadığım daha doğrusu yapamadığım halde 5 günde 25GB internetim gitmiş. Buna sosyal medya platformları hariç. Sosyal medya dahi olmadan interneti kullanmadan 25 GB 5 günde nasıl bitebilir? Şuna bir çözüm yolu bulunmalı artık."
Turkcell Hot Spot Paketi Yerine Kendi Paketimden Harcatıyor,Uygulama hiçbir zaman açılmıyor. Açmaya çalıştığımda uygulama görseldeki gibi donuyor ve açılmıyor. Bu sebepten uygulama üzerinden internet paketi satın alamıyorum. Salla Kazan yapamıyorum. Kalan dakika ve GB larımı göremiyorum. Bu sorun önceleri bazen oluyordu ama artık her seferinde oluyor. Sorunun giderilmesini istiyorum.
Turkcell Paketleri Zaten Pahalı İnternet Çok Çabuk Bitiyor,Turkcell mobil internet paketim çabuk bitiyor. Video izlemiyorum. Sosyal medyada otomatik oynatmayı kapattım ınstagramı mobil veride kapattım. Telefonun veri kullanımı ile Turkcell uygulamasının sayaçları farklı işliyor. Başka operatörlerde bu kadar çabuk internetim bitmiyordu.
Turkcell İnternet Paketi Bitip Ek Paket Satıyor Ancak Kullanım Yok,"Mersin Yenişehir Limonluk Mah 2486 sokaktayım ve Mersin in en merkezi yeri, Telefon interneti çekmiyor, devamlı dönüyor. Ev internetimde Superonline 100 Mbps hız faturalı, onda da 50 Mbps görmedik. İlgi alaka, hizmet yok... Maalesef özlediğimiz aldığınız ücrete göre verdiğiniz hizmet sıkıntılı ve bu paralar etmiyor gün geçtikçe Turkcell kötüye gidiyor"
Turkcell Kredi Kartı İle Ek Paket Alma Sorunu,"Turkcell ile aylar önce yaşadığım sorunu tekrar yaşıyorum. Kredi kartı ile ne uygulama ne de web üzerinden ek paket alımı sağlayamıyorum ve hiçbir müşteri temsilcisi bu konuda yardımcı olamıyor. Şirket hattını Turkcell üstünden almış olmak büyük bir hayal kırıklığı, işimiz sekteye uğruyor. Sorun çözülmezse Turkcell ile olan anlaşmamızı sonlandırmak durumunda kalacağız."
Turkcell Parasını Alıp Hizmet Vermiyor!,"Kaç senedir Turkcell hattımı kullanıyorum, şu 2 senedir internetim sürekli kendi kendini kapatıp açıyor. Müşteri hizmetlerini aradım, başka bir telefonda hattımı çıkarıp takmamı istediler. Onu da denedim, her türlü yolu denedim, sürekli bağlanıp yardım talep ediyorum. Daha önce şikayette bulundum, hiçbir şekilde ilgilenilmiyor. Sürekli internetim en önemli zamanlarda kendini açıp kapatıyor. Bu işlem 1 dakika içinde on defa oluyor ve çoğu zaman da internetim donuyor. Ne yapıyorsunuz? Yeni hatta geçmemiz için bir yavaşlatma mı bu? Nedir yani? En çok parayı da siz alıyorsunuz, bu ne biçim hizmet? Çok sıkıldım bu durumdan. Ben bir kullanıcı olarak sorunumun çözümü ve öncekilerin telafisini talep ediyorum."
Turkcell Hotspot Paketinin İptali,"Turkcell Mobil uygulaması sürekli hata veriyor. İnternet paketi almak istiyorum ama 1 saattir ""İşleminizi şu an gerçekleştiremiyoruz"" uyarısı veriyor. Sebebini anlamadım. Telefonumda tl yüklü, buna rağmen açılmıyor. Diğer uygulamalar açılıyor. Hatayı düzeltin lütfen."
Turkcell İnternete Bağlanamıyorum 2 Gündür Sorunum Devam Ediyor,Mobil veri kullandığımda internetim çekmiyor üstelik Batman merkezin göbeğindeyim. Evdeyken internetimi kullanamıyorum sorun yaşıyorum. Evin hiçbir yerinde çekmiyor. Hatta bazen telefonum bile iyi çekmiyor. Bazen konuşurken kapanıyor. Sorun ne acaba?
Turkcell İnternetin Çabuk Bitmesi,"Turkcell'den bir ay içerisinde birçok kez hotspot internet paketi aldım. İki gün içinde iki kez 4'er GB, toplamda 8 GB paket aldım. Paylaşım yaptığım cihazda WhatsApp dışında bir şey kullanmamama rağmen iki gün geçmeden 8 GB bitti. Sadece bu da değil, bir ay içerisinde yaklaşık 65 GB internet sadece WhatsApp ile nasıl bitti anlamadım. Turkcell'in yılın ilk yarısında milyonlarca kazancı nasıl kazandığı gayet açık. Yazıklar olsun, hattımı taşıyacağım."
Turkcell İnternet Paketi Kullanım Miktarı,Merhaba Genç aynen favori 25GB tarifesine hat taşıyarak geçiş sağladım. Fakat işk faturam 330 olması gerekirken 517.7 TL olarak gözüküyor. Turkcell firması konuyu çözmesini bekliyorum. Mağduriyet yaşatıyorsunuz. Turkcell yetkililerinden acilen destek bekliyorum...
Turkcell Mağduru Turkcell Kullanmak Turkcell Pişmanlıktır,Şikayetim Turkcell operatör İzmir'in Karaburun ilçesinde otomatik olarak Yunanistan'a hoşgeldiniz şeklinde mesaj geldi yabancı ülke operatörüne onayım olmadan geçiş yaptı bunu haksız olarak faturama yansıttı (210 TL) Turkcell den şikayetçiyim. Bedelin iadesini istiyorum
Turkcell İnternetin Çabuk Bitmesi,İnternet için Turkcell müşteri hizmetlerine bağlanmaya çalışıyorum fakat inanılmaz zor bağlanıyoruz. Bağlandığımızda da başka bir yere yönlendiriyorlar ve yönlendirdikleri yer hiçbir yere bağlanmıyor. Yönergeleri takip etmemize rağmen hata veriyor. Yardımcı olmak bu kadar zor olmamalı.
Turkcell İnternetin Çabuk Bitmesi,Karaman ili Kızık Mahallesi içerisinde telefon ve internet çok zayıf çekiyor. Düz ovada dahi bu kadar kötü bir hizmet olamaz. Lütfen internet verilerinizi kontrol edin çünkü hala merkeze 8 km'lik bir mahallede 3G ile hizmet veriyorsunuz. Daha önceden böyle bir sorun yoktu.
Turkcell Durduk Yere Aşım Yazıyor,Kıbrıs Turkcell yanlış ücretlendirme yaparak müşterilerini mağdur ediyor. İnternetim olduğu halde üçüncü kez başıma geliyor. İnternet aşım ücreti yansıtıyor. Sürekli aynı sorunlarla karşılaşmaktan bıktım. Hattımı değiştirmeyi düşünüyorum. Ücretimin hattıma iadesini derhal istiyorum.
Turkcell 30. Yıl Kampanya,Turkcell uygulamasından Sadece 4.5G şebekesinde 2 hafta geçerli 3 GB hediye internet paketi! Kampanyasından şikayetçiyim mesaj olarak ise böyle bir şey ortaya çıkıyor Kampanya katilim kriterlerini sağlamadığınız için talebinizi gerçekleştiremiyoruz. Size uygun kampanyalar için https://dijital. Li/a7gQ8 adresini ziyaret edebilirsiniz. B002
Turkcell Durduk Yere Aşım Yazıyor,"Turkcell, bilgilendirme olmadan internet aşımı tanımlıyor. Bunun öncesinde bir bilgilendirme mesajı olsa daha sağlıklı olur diye düşünüyorum. Yanlış mıyım acaba? Bu sorumsuzluktur. Altı üstü bir bilgilendirme mesajı ya, Allah aşkına! Sonra da niye siz böyle yapıyorsunuz, Turkcell?"
Turkcell GB Hızlı Bitme Sorunu,"Başka bir operatörden ne yazık ki Turkcell'e geçiş yaptım. Ciddi anlamda internet çok hızlı bitiyor ve benimle beraber çok kişi aynı şikayetleri yaşıyor. Okuduğum kadarıyla mağdurlar arttıkça artıyor. Buradan Turkcell'e sesleniyorum, bununla ilgili bir çözüm bekliyorum."
Turkcell Kullanmadığım Halde Defalarca İnternet Paketi Tanımlanması,"Turkcell internetim kullanmadığım halde bir anda tükenmiş. Gece uyurken kendi kendine azalmaya başlamış ve sabah kalktığımda 'paketinizdeki internet tükenmiştir' şeklinde mesaj aldım. Çok saçma geldi çünkü bayağı bir internetim olduğundan emindim. Kontrol ettiğimdeyse gece 03:20-05:20 arası toplamda 7 GB civarı internetimin tamamını yediğini gördüm. İnternetim bitmese kim bilir daha ne kadar yiyecekti. Yedekleme veya güncelleme yapmaz, hepsini kapalı tutuyorum ve kalktığımda kontrol ettiğim üzere arka planda da herhangi bir şey açık bırakmamışım. Bu internetin nereye gittiğini dahi bulamıyorum. Çok saçma bir durumdayım."
Turkcell Kafasına Göre İnternetimi Bitiriyor,Turkcell o kadar sorunlu ki artık nasıl kullanırım bilmiyorum. Aylık 500 TL gibi bir fatura ödüyorum ama sözde en iyi internet sağlayıcısı. Ben çekmeyen internete 500 TL ödemek istemiyorum ama taahhüt var. Bu kadar kötü bir internet yok. Mobil veri açık ful çekiyor gösteriyor ama hızım 5 Mbps yi geçmiyor. Bunun hakkında Turkcell tarafını aradım beni o kadar uğraştırdılar en sonunda da dalga geçer gibi dediler ki baz istasyonu talebi oluşturalım sizin adınıza benim sorunum böyle çözülmez ki baz istasyonu benim dememle yapılacak bir şey değil. Ben boşu boşuna 500 TL ödüyorum çekmeyen internete. Bunu yazarken bile sayfa internet gitti hatası veriyor.
Turkcell İnternetim Bir Anda Bitti,"Turkcell internet paketimi kendi kendine yiyor. Dün sabah 21 GB internetim vardı. Gece 01.33'te 6 GB internetiniz kaldı diye mesaj geldi, mesajı gördüğüm gibi interneti kapadım 01.53'te Turkcell uygulamasına baktığımda 3 GB internetimin kaldığını gördüm internetimi kapadığım halde 20 dakika'da 3 GB internetim gitmişti. Bugün Turkcell bayisine gittim çalışanlar telefonumun güncelleme yapmış olabileceğini söylediler fakat telefonum Wİ-Fİ'ye bağlı olmadığı surece güncelleme yapmıyor ve güncelleme de yapılmamış. Bu konuya bir çözüm getirilmesini istiyorum keza öğrenciyim oldukça pahalı olan telefon faturamı bir de haksiz internet harcamasıyla katlanması hoş değil. Bir günde 18 GB internet harcamadığıma eminim"
Turkcell İnternet Paketi Mağduriyeti,"Kısa süreliğine yurt dışına çıkmam gerekti. Telefonum çift sim kartı destekliyor. Bankacılık, online alışveriş gibi durumlar için Türkiye hattıma gelen mesajları almak için hem yurt dışı hattım hem de Turkcell hattım telefonumda takılı. Turkcell sadece roaming konumunda çalışıyor. Telefonumda mobil veri ayarıyla ilgili bir şeyi değiştirirken yanlışlıkla sim1'e geçtim yani Turkcell hattıma ve sonrasında resimdeki gibi bir mesaj geldi. Fark eder fark etmez hemen diğer hattıma geçiş yaptım. Ancak çoktan faturama fiyat yansıtılmıştı. Anlık bir dalgınlık sonucu böyle bir şey yaşadım. Turkcell'den bu ücretin iptalini talep ediyorum."
Turkcell Fatura Durdurma Özelliği Sorunu Ve Mağduriyet,"Hatay'da internet hizmetinden memnun değilim. Ödediğimiz ücret karşılığında yeterli hizmeti alamıyoruz. Bir yıldır süregelen bu durumdan dolayı oldukça rahatsızım. Diğer operatörlerde böyle bir sorun yaşamıyorum, sadece bu operatörde internet hizmeti yetersiz. Verdiğimiz ücretin karşılığını alamadığımızı düşünüyorum ve bu durumdan ötürü çok üzgünüm. İnternet hizmetinin iyileştirilmesini talep ediyorum."
Turkcell İnternet 1 Haftadır Çekmiyor,1 Yıldır Turkcell faturalı hat kullanıcısıyım evimde 1 yıldır rahat mobil veri kullanamıyorum internetim çekmiyor sinyal gücüm sürekli zayıf. Müşteri hizmetlerini birkaç defa arayıp durumu anlatmama rağmen hiçbir çözüme ulaşılmadı. Reklamlarınız kadar müşteri memnuniyetinizde iyi olmadığınızı bu şekilde görmüş oluyoruz taahhüt bitimi bu şikayetim yüzünden ayrılıyorum.
Turkcell İnternet Hattıma Yüklenmedi.,Turkcell mobil internet hiç çekmiyor. Birkaç ay önce başka bir operatörden Turkcell'e geçiş yaptım. Yapmaz olaydım. Bir şey izlemeyi geçtim normal siteleri bile açması dakikalar alıyor. Eğer Muğla'da yaşıyorsanız kesinlikle Turkcell'i önermiyorum. Taahhüdüm bitsin tekrar eski operatörüme geçeceğim.
Turkcell'in Bilgi Vermeden Yıllık Abone Yapması Ve İnterneti Kesmesi.,Turkcell'de yıllık kontratım bittikten sonra isteğim dışında 10 GB internet 195 liraya tanımlanıyor. Ama nedense konuşma paketi ve SMS paketine ücret yansımıyor. Benim paketim bitmesine rağmen benim özel bir internet isteğim olmadı. Madem sizinle kontratım bitti benim internet ulaşımımı kısıtlayın. Sonrasında kendime uygun bir paket seçtim. Kullanım haklarımı oradan düşün. 156 liralık fatura 424 lira. Ek ücretler bana aittir bunu kabul ediyorum. Ama anlamsızca tanımladığınız internet ücretini kabul etmiyorum. İnsanlar üzerinde kurmuş olduğunuz bu fiyat politikasından vazgeçin artık.
Turkcell'E Geçtim Çok Pişman Oldum,"Bu nasıl bir operatör, güya Türkiye'nin en kapsamlı operatörü. 2 gündür internet çekmiyor, insan bir siteye girerken dakikalarca beklemek zorunda mı, girince de hata veriyor zaten. Turkcell kullanan bir arkadaşıma sordum onun da bağlantısında sıkıntı var. Yaklaşık 80 GB internetim var fakat kullanamıyorum şaka gibi. Ben anlamadım yani katlanan kampanyası yaptınız diye telafisini interneti yavaşlatmakta mı buldunuz. Taahhüdüm bittiği anda başka bir operatöre geçeceğim, en azından az hizmete çok para ödemiş olmam."
Turkcell İnternet Sorunu Çekmiyor,"Zürih'ten Belgrad aktarmalı olarak İstanbul'a dönerken Schengen bölgesi için satın aldığım e-SIM, Belgrad'da çalışmadı. En fazla bir iki dakika içinde fark ettim ve mobil veriyi kapattım; ancak Turkcell, benden yurt dışı günlük paket ücreti tahsil etti. Ben kapatana kadar kullandığım veri miktarı sadece 0.34 MB idi ve Turkcell'in benden aldığı ücret 210 TL! Aldığınız bu haksız ücretin tarafıma derhal iadesini rica ediyorum."
Turkcell İnternet Paketi Hızlı Tükeniyor,Sadece Turkcell de mi böyle bilmiyorum fakat internet o kadar hızlı bitiyor ki hızına ben yetişemiyorum. Normalde 10gb paketi bana hep yetmiştir her yerde Wi-Fi var fakat özellikle son 3-4 aydır 20gb yetmez oldu. İlk ay bunu fark ettim ve diğer aylarda çok dikkatli kullandım. Ona rağmen mümkün değil internet artmıyor mutlaka 3-4 gün kala bitiyor. Dikkatli kullanmaktan kastım kendi internetimle kolay kolay sosyal medyaya giriş yapmamaya özen gösteriyorum ki sosyal medyada ne kadar hızlı internet sömürüldüğünü söylememe gerek bile yok zaten. Onun dışında gerekli olmadıkça kendi internetimi açmıyorum. Umarım bu soruna bir çare bulunur çok kötü bir durum çünkü.
Turkcell'in Bilgi Vermeden Yıllık Abone Yapması Ve İnterneti Kesmesi.,Turkcell uygulamasından bir aylık 7 GB Instagram paketi aldım ve ek paket olarak aldım; ancak abonelik oluşturulup internetin yenilenmesine dair kararı kendileri verip aboneliği başlatmışlar. Gerekli iadeyi yapmazlarsa idari süreç başlatacağım.
Turkcell Yurt Dışında Tarifeniz Geçerli Denip Aniden Tüm Bakiyenin Kaybedilmesi,"Turkcell uygulamasındaki tl bakiye kısmında 'ödeme yap' butonuna bastığımda 100 TL karşılığında 80 TL tl ödemesi ve 20 TL'lik 1 hafta geçerli internet paketi zorla veriliyor. Halbuki ben 100 TL'nin tamamını tl borcuna yatırmak istiyorum. 20 TL'lik 1 hafta geçerli internet paketini almak istemiyorum. Neden başka seçenek sunulmayarak bizlerin satın alma özgürlüğü kısıtlanıyor? Biz müşteriler, dilersek 100 TL'nin tamamını tl bakiyesine yatırırız, dilersek 20 TL'si ile 1 hafta geçerli internet paketi alırız. Ne hakla satın alma özgürlüğümüz kısıtlanıyor? İlla mahkemeye mi başvurmalıyız? Müşterinin satın alma özgürlüğü tek bir opsiyon sunarak kısıtlanamaz. Bu durumun düzeltilmesini talep ediyorum. Eğer çok isteniyorsa 1 haftalık 1 GB internet paketini 20 TL'ye satmaya devam edebilirsiniz, ancak bu bir seçenek olarak sunulmalı ki biz de tercih edebilelim."
Turkcell Yeni Geçtim Çekmiyor İnternet Şebeke,"Turkcell interneti aşırı hızlı bitiyor, ciddi anlamda hızlı. 12 gün içinde nasıl 45 GB biter, bu ne saçmalık böyle? Kara delik mi bu? 45 GB ne ki 12 günde? Ha, bir de bu 30. Yıla özel paketi ikiye katlayan bir GB var; o olmasa şimdiye çoktan bitmişti. Turkcell gerçekten akıl almaz bir durumda. 15+15+15, toplam 45 GB; ya 45 ne."
Turkcell İnternet Kotamı Yanlış Paketten Harcadı,"Turkcell internet paketi için paramı aldı ancak interneti vermedi. Müşteri hizmetleri ve BİP desteği, internetin verilmemesine rağmen ücretin neden alındığını açıklamadı. İnternetimi hemen yüklemenizi talep ediyorum. BİP bilgi savaşı için ücret çekildi ama internet hizmeti gelmedi. Bu durumun görseli mevcut. Müşteri hizmetleri, bir talep açmamı söyledi ve ardından çözüm bulunamayınca BİP desteğe yönlendirdi. Ancak hiçbiri çözüm olmadı. Bu, ilk kez başıma gelen bir durum değil. Defalarca faturama yansıtılan ücret karşılığında internet hizmeti alamadım. Durumu takip edemediğimizi düşünerek bizi hafife alıyorlar. Turkcell, biz müşterilerin yaşadığı bu sorunları ciddiye almalı ve bir an önce çözüm üretmelidir."
Turkcell'in Haksız Kazancı,"Turkcell'den yıllık paketimin bittiğine dair mesaj aldıktan hemen sonra mobil veriyi kapattım; ancak 90 TL olan bakiyem -50 TL'ye düşmüş. 9:46 giriş, 9:53 çıkışım var ve bu süreçte sadece WhatsApp ile E-Okul uygulamalarını kullandım. İnsanların emekleriyle kazandığı paraya bu şekilde göz dikmeniz doğru değil. Müşteri hizmetleri ise telefonu yüzümüze kapatıyor. Altı hattım var ve hepsini başka bir operatöre taşıyacağım. Bir daha sizinle çalışmayı düşünmüyorum. İyi günler dilerim."
Turkcell Şikayet Bildir. İnternet Erişimim Yok,Genç Kaçmaz 40 tarifesini kullanıyorum. 16.05.2024 tarihinde saat 13:44 ile 15:47 arasında 15 GB internetim kullanmadığım halde bitmiştir. Henüz paketimin bitmesine 25 gün varken aynı durumu 17.05.2024 tarihinde de yaşadım. Turkcell müşteri hizmetlerini arayıp durumu bildirdiğimde 'hiçbir şey yapamıyoruz' denilerek telefon kapatıldı. Bu tarifeyi ilk defa kullanmıyorum.
